CUE,Nombre,Departamento,Provincia,Fecha,Latitud,Longitud,Status,Servicios,
860214501,860214501 AGRUPAMIENTO Nro. 86036 ESC Nro. 391,JIMENEZ,Santiago del Estero,14/03/17,-26.88659000,-64.60396000,Completada,Internet Satelital + TV Digital Satelital + EduTac
860146901,860146901 AGRUPAMIENTO 86031 ESC. Nro.  324,JIMENEZ,Santiago del Estero,14/03/17,-27.15113000,-64.60308000,Completada,Internet Satelital + TV Digital Satelital + EduTac
"540076200,""540076200 ESCUELA Nro. 683 """"BILINGUE YAKA PA´"""""",25 de mayo,Misiones,15/03/17,-27.37360000,-54.73946667,Completada,Internet Satelital + TV Digital Satelital + EduTac"
540011701,540011701 AULA SAT. Nro. 01: ESC. Nro. 533,GUARANI,Misiones,15/03/17,-27.28454977,-54.09624682,Completada,Internet Satelital + TV Digital Satelital + EduTac
860146902,860146902 AGRUPAMIENTO 86031 ESC. Nro.  1100,JIMENEZ,Santiago del Estero,15/03/17,-27.03210159,-64.61133868,Completada,Internet Satelital + TV Digital Satelital + EduTac
860071900,860071900 ESCUELA Nro.  1035,JIMENEZ,Santiago del Estero,15/03/17,-26.60795331,-63.66980847,Completada,Internet Satelital + TV Digital Satelital + EduTac
540022000,540022000 ESCUELA DE EDUCACIÓN INTERCULTURAL BILINGUE Nro. 44,San Ignacio,Misiones,16/03/17,-27.62484070,-55.08448710,Completada,Internet Satelital + TV Digital Satelital + EduTa
540007300,540007300 ESCUELA Nro. 166,Candelaria,Misiones,16/03/17,-27.25621197,-54.14807870,Completada,Internet Satelital + TV Digital Satelital + EduTac
860072000,860072000 ESCUELA Nro.  693,JIMENEZ,Santiago del Estero,16/03/17,-28.05242553,-63.86404892,Completada,Internet Satelital + TV Digital Satelital + EduTac
860172600,860172600 ESCUELA Nro.  918,JIMENEZ,Santiago del Estero,17/03/17,-28.25457174,-63.57351193,Completada,Internet Satelital + TV Digital Satelital + EduTac
380094206,380094206 - ESCUELA SECUNDARIA RURAL N 2,VALLE GRANDE,Jujuy,23/03/17,-23.36325000,-65.09260000,Completada,Internet Satelital + TV Digital Satelital + EduTac
